Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,12,0.2,0,300.0,-1,0.2,0.0,1,0.0,0,0.2,SAT,,2.041,
2,1,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,1,0.2,TIMEOUT,,303.245,
3,2,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,1,0.2,TIMEOUT,,303.247,
4,2,12,0.16,0,1.2639006677746774,-1,0.16,0.0,1,0.0,1,0.36,SAT,,2.04,
5,2,10,0.19,0,300.0,-1,0.19,0.0,1,0.0,1,0.55,SAT,,2.017,
6,3,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,1,0.55,TIMEOUT,,303.251,
7,3,12,0.63,0,1.4602006491005421,-1,0.63,0.0,1,0.0,1,1.1800000000000002,SAT,,2.019,
8,2,19,0.69,0,300.0,-1,0.69,0.0,1,0.0,2,1.87,SAT,,2.037,
9,4,19,0.66,0,1.8996002416789532,-1,0.66,0.0,1,0.0,2,2.5300000000000002,SAT,,2.044,
10,4,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,2,2.5300000000000002,TIMEOUT,,303.242,
11,4,12,0.15,0,1.2522000338613988,-1,0.15,0.0,1,0.0,2,2.68,SAT,,2.014,
12,4,10,0.23,0,1.3055005002498627,-1,0.23,0.0,1,0.0,2,2.91,SAT,,2.018,
13,2,16,229.56,0,300.0,-1,229.56,0.0,1,0.0,2,232.47,SAT,,230.191,
14,5,10,0.18,0,1.2496001351356507,-1,0.18,0.0,1,0.0,2,232.65,SAT,,2.038,
15,5,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,2,232.65,TIMEOUT,,303.234,
16,5,16,231.97,0,299.4462005313218,-1,231.97,0.0,1,0.0,2,464.62,SAT,,232.196,
17,2,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,3,464.62,TIMEOUT,,303.29,
18,6,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,3,464.62,TIMEOUT,,303.282,
19,6,12,0.2,0,2.1102000292122365,-1,0.2,0.0,1,0.0,3,464.82,SAT,,2.043,
20,6,19,0.62,0,1.8502007130265237,-1,0.62,0.0,1,0.0,3,465.44,SAT,,2.04,
21,6,16,230.91,0,300.0,-1,230.91,0.0,1,0.0,3,696.35,SAT,,232.201,
22,6,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,3,696.35,TIMEOUT,,303.252,
23,2,21,1.78,0,300.0,-1,1.78,0.0,1,0.0,3,698.13,SAT,,2.036,
24,7,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,3,698.13,TIMEOUT,,303.235,
25,7,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,3,698.13,TIMEOUT,,303.259,
26,7,16,228.8,0,299.43320031126143,-1,228.8,0.0,1,0.0,3,926.9300000000001,SAT,,230.191,
27,7,12,0.15,0,5.664400335747003,-1,0.15,0.0,1,0.0,3,927.08,SAT,,2.015,
28,7,19,0.6,0,5.4694006669998165,-1,0.6,0.0,1,0.0,3,927.6800000000001,SAT,,2.013,
29,7,10,0.22,0,4.689400539147854,-1,0.22,0.0,1,0.0,3,927.9000000000001,SAT,,2.014,
30,7,21,1.37,0,4.403400056409836,-1,1.37,0.0,1,0.0,3,929.2700000000001,SAT,,2.013,
31,7,25,62.16,0,300.0,-1,62.16,0.0,1,0.0,4,991.4300000000001,SAT,,64.084,
32,8,16,229.28,0,298.4426003958762,-1,229.28,0.0,1,0.0,4,1220.71,SAT,,230.193,
33,7,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,4,1220.71,TIMEOUT,,303.255,
34,9,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,4,1220.71,TIMEOUT,,303.241,
35,9,21,1.38,0,3.566200703728199,-1,1.38,0.0,1,0.0,4,1222.0900000000001,SAT,,2.043,
36,9,19,0.47,0,1.7722001190960408,-1,0.47,0.0,1,0.0,4,1222.5600000000002,SAT,,2.014,
37,9,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,4,1222.5600000000002,TIMEOUT,,303.287,
38,9,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,4,1222.5600000000002,TIMEOUT,,303.278,
39,9,16,236.53,0,298.80140022223,-1,236.53,0.0,1,0.0,4,1459.0900000000001,SAT,,238.205,
40,7,20,0.67,0,300.0,-1,0.67,0.0,1,0.0,5,1459.7600000000002,SAT,,2.027,
41,4,20,0.55,0,1.7878002378821374,-1,0.55,0.0,1,0.0,5,1460.3100000000002,SAT,,2.019,
42,4,25,60.45,0,83.66440004517436,-1,60.45,0.0,1,0.0,5,1520.7600000000002,SAT,,62.069,
43,4,21,1.36,0,5.079400603073835,-1,1.36,0.0,1,0.0,5,1522.1200000000001,SAT,,2.023,
44,4,16,237.17,0,300.0,-1,237.17,0.0,1,0.0,5,1759.2900000000002,SAT,,238.212,
45,4,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,5,1759.2900000000002,TIMEOUT,,303.278,
46,4,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,5,1759.2900000000002,TIMEOUT,,303.265,
47,7,24,54.61,0,300.0,-1,54.61,0.0,1,0.0,5,1813.9,SAT,,56.071,
48,10,16,231.44,0,298.4426003958762,-1,231.44,0.0,1,0.0,5,2045.3400000000001,SAT,,232.176,
49,7,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2045.3400000000001,TIMEOUT,,303.284,
50,11,24,54.41,0,71.99560054426193,-1,54.41,0.0,1,0.0,6,2099.75,SAT,,56.09,
51,11,10,0.2,0,1.746200405406952,-1,0.2,0.0,1,0.0,6,2099.95,SAT,,2.014,
52,11,12,0.15,0,1.486200362789631,-1,0.15,0.0,1,0.0,6,2100.1,SAT,,2.036,
53,11,20,0.55,0,300.0,-1,0.55,0.0,1,0.0,6,2100.65,SAT,,2.013,
54,11,25,60.81,0,300.0,-1,60.81,0.0,1,0.0,6,2161.46,SAT,,62.092,
55,11,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2161.46,TIMEOUT,,303.268,
56,11,16,227.7,0,300.0,-1,227.7,0.0,1,0.0,6,2389.16,SAT,,228.179,
57,11,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2389.16,TIMEOUT,,303.252,
58,11,21,1.39,0,300.0,-1,1.39,0.0,1,0.0,6,2390.5499999999997,SAT,,2.022,
59,11,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2390.5499999999997,TIMEOUT,,303.279,
60,11,19,0.63,0,300.0,-1,0.63,0.0,1,0.0,6,2391.18,SAT,,2.019,
61,11,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2391.18,TIMEOUT,,303.308,
62,11,3,3.08,0,300.0,-1,3.08,0.0,1,0.0,6,2394.2599999999998,SAT,,4.019,
63,12,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2394.2599999999998,TIMEOUT,,303.262,
64,12,3,2.67,0,6.816200510013104,-1,2.67,0.0,1,0.0,6,2396.93,SAT,,4.018,
65,12,21,1.37,0,3.3452005948603154,-1,1.37,0.0,1,0.0,6,2398.2999999999997,SAT,,2.039,
66,12,19,0.58,0,300.0,-1,0.58,0.0,1,0.0,6,2398.8799999999997,SAT,,2.037,
67,12,25,60.9,0,300.0,-1,60.9,0.0,1,0.0,6,2459.7799999999997,SAT,,62.064,
68,12,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2459.7799999999997,TIMEOUT,,303.274,
69,12,12,0.15,0,1.7124002691090108,-1,0.15,0.0,1,0.0,6,2459.93,SAT,,2.018,
70,12,10,0.2,0,300.0,-1,0.2,0.0,1,0.0,6,2460.1299999999997,SAT,,2.017,
71,12,24,54.63,0,300.0,-1,54.63,0.0,1,0.0,6,2514.7599999999998,SAT,,56.08,
72,12,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2514.7599999999998,TIMEOUT,,303.282,
73,12,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,6,2514.7599999999998,TIMEOUT,,303.276,
74,12,20,0.69,0,297.9642001431167,-1,0.69,0.0,1,0.0,6,2515.45,SAT,,2.035,
75,12,16,229.65,0,297.06720021401645,-1,229.65,0.0,1,0.0,6,2745.1,SAT,,230.199,
76,11,8,6.18,0,300.0,-1,6.18,0.0,1,0.0,7,2751.2799999999997,SAT,,8.042,
77,13,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,7,2751.2799999999997,TIMEOUT,,303.25,
78,13,8,6.15,0,9.299200408506394,-1,6.15,0.0,1,0.0,7,2757.43,SAT,,8.036,
79,13,10,0.2,0,1.3042001876711846,-1,0.2,0.0,1,0.0,7,2757.6299999999997,SAT,,2.015,
80,13,3,2.83,0,300.0,-1,2.83,0.0,1,0.0,7,2760.4599999999996,SAT,,4.02,
81,13,20,0.54,0,299.9064000401378,-1,0.54,0.0,1,0.0,7,2760.9999999999995,SAT,,2.038,
82,13,21,1.35,0,299.2044005062163,-1,1.35,0.0,1,0.0,7,2762.3499999999995,SAT,,2.02,
83,13,16,230.17,0,297.4494005817652,-1,230.17,0.0,1,0.0,7,2992.5199999999995,SAT,,232.195,
84,11,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,7,2992.5199999999995,TIMEOUT,,303.274,
85,14,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,7,2992.5199999999995,TIMEOUT,,303.277,
86,14,10,0.19,0,1.980200007903576,-1,0.19,0.0,1,0.0,7,2992.7099999999996,SAT,,2.014,
87,14,20,0.6,0,1.7332001853466035,-1,0.6,0.0,1,0.0,7,2993.3099999999995,SAT,,2.015,
88,11,2,7.26,0,300.0,-1,7.26,0.0,1,0.0,8,3000.5699999999997,SAT,,8.025,
89,15,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,8,3000.5699999999997,TIMEOUT,,303.274,
90,15,21,1.39,0,3.072200332182646,-1,1.39,0.0,1,0.0,8,3001.9599999999996,SAT,,2.036,
91,15,10,0.17,0,1.2652002539217473,-1,0.17,0.0,1,0.0,8,3002.1299999999997,SAT,,2.036,
92,15,19,0.48,0,300.0,-1,0.48,0.0,1,0.0,8,3002.6099999999997,SAT,,2.036,
93,15,8,6.34,0,300.0,-1,6.34,0.0,1,0.0,8,3008.95,SAT,,8.033,
94,15,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,8,3008.95,TIMEOUT,,303.259,
95,15,25,60.83,0,80.08940054883361,-1,60.83,0.0,1,0.0,8,3069.7799999999997,SAT,,62.088,
96,15,16,226.73,0,300.0,-1,226.73,0.0,1,0.0,8,3296.5099999999998,SAT,,228.196,
97,15,20,0.57,0,300.0,-1,0.57,0.0,1,0.0,8,3297.08,SAT,,2.042,
98,15,24,54.17,0,300.0,-1,54.17,0.0,1,0.0,8,3351.25,SAT,,56.067,
99,15,12,0.15,0,300.0,-1,0.15,0.0,1,0.0,8,3351.4,SAT,,2.014,
100,15,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,8,3351.4,TIMEOUT,,303.27,
101,15,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,8,3351.4,TIMEOUT,,303.257,
102,15,3,2.64,0,16.009800535041094,-1,2.64,0.0,1,0.0,8,3354.04,SAT,,4.023,
103,15,2,7.3,0,12.577800553637744,-1,7.3,0.0,1,0.0,8,3361.34,SAT,,8.045,
104,15,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,8,3361.34,TIMEOUT,,303.266,
105,15,22,6.39,0,300.0,-1,6.39,0.0,1,0.0,8,3367.73,SAT,,8.041,
106,16,24,54.22,0,71.4236003052175,-1,54.22,0.0,1,0.0,8,3421.95,SAT,,56.059,
107,15,1,1.55,0,300.0,-1,1.55,0.0,1,0.0,9,3423.5,SAT,,2.024,
108,17,3,2.81,0,4.4346002939820295,-1,2.81,0.0,1,0.0,9,3426.31,SAT,,4.02,
109,15,4,94.92,0,300.0,-1,94.92,0.0,1,0.0,9,3521.23,SAT,,96.096,
110,18,1,1.58,0,3.017600279647112,-1,1.58,0.0,1,0.0,9,3522.81,SAT,,2.013,
111,15,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,10,3522.81,TIMEOUT,,303.294,
112,19,16,234.64,0,295.75160060857536,-1,234.64,0.0,1,0.0,10,3757.45,SAT,,236.187,
113,15,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,10,3757.45,TIMEOUT,,303.303,
114,20,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,10,3757.45,TIMEOUT,,303.279,
115,20,10,0.23,0,1.4212007153511048,-1,0.23,0.0,1,0.0,10,3757.68,SAT,,2.039,
116,20,12,0.18,0,1.1222000125527383,-1,0.18,0.0,1,0.0,10,3757.8599999999997,SAT,,2.012,
117,15,6,0.37,0,300.0,-1,0.37,0.0,1,0.0,11,3758.2299999999996,SAT,,2.036,
118,18,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,3758.2299999999996,TIMEOUT,,303.289,
119,15,5,3.65,0,300.0,-1,3.65,0.0,1,0.0,11,3761.8799999999997,SAT,,4.021,
120,21,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,11,3761.8799999999997,TIMEOUT,,303.277,
121,21,6,0.35,0,80.56520017643571,-1,0.35,0.0,1,0.0,11,3762.2299999999996,SAT,,2.012,
122,21,25,61.37,0,80.1102004650712,-1,61.37,0.0,1,0.0,11,3823.5999999999995,SAT,,62.063,
123,15,23,33.37,0,300.0,-1,33.37,0.0,1,0.0,12,3856.9699999999993,SAT,,34.061,
124,22,3,2.64,0,4.4346002939820295,-1,2.64,0.0,1,0.0,12,3859.609999999999,SAT,,4.02,
125,22,25,61.97,0,80.70820041780472,-1,61.97,0.0,1,0.0,12,3921.579999999999,SAT,,62.079,
126,15,11,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,3921.579999999999,TIMEOUT,,303.291,
127,23,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,3921.579999999999,TIMEOUT,,303.262,
128,23,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,12,3921.579999999999,TIMEOUT,,303.293,
129,23,5,3.73,0,5.75020062585473,-1,3.73,0.0,1,0.0,12,3925.309999999999,SAT,,4.024,
130,15,17,14.83,0,300.0,-1,14.83,0.0,1,0.0,13,3940.139999999999,SAT,,16.044,
131,24,19,0.48,0,1.626600705432892,-1,0.48,0.0,1,0.0,13,3940.619999999999,SAT,,2.021,
132,24,24,55.13,0,90.70520038564803,-1,55.13,0.0,1,0.0,13,3995.749999999999,SAT,,56.084,
133,24,17,15.39,0,19.036200333732367,-1,15.39,0.0,1,0.0,13,4011.139999999999,SAT,,16.04,
134,25,19,0.48,0,1.626600705432892,-1,0.48,0.0,1,0.0,13,4011.619999999999,SAT,,2.014,
135,25,2,6.93,0,15.240200002092124,-1,6.93,0.0,1,0.0,13,4018.549999999999,SAT,,8.049,
136,25,5,3.49,0,6.231200050908328,-1,3.49,0.0,1,0.0,13,4022.0399999999986,SAT,,4.032,
137,25,14,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4022.0399999999986,TIMEOUT,,303.25,
138,25,17,14.58,0,300.0,-1,14.58,0.0,1,0.0,13,4036.6199999999985,SAT,,16.046,
139,25,18,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4036.6199999999985,TIMEOUT,,303.269,
140,25,24,54.91,0,72.44540045817494,-1,54.91,0.0,1,0.0,13,4091.5299999999984,SAT,,56.068,
141,25,4,92.95,0,300.0,-1,92.95,0.0,1,0.0,13,4184.479999999999,SAT,,94.096,
142,25,12,0.17,0,300.0,-1,0.17,0.0,1,0.0,13,4184.649999999999,SAT,,2.016,
143,25,23,33.63,0,300.0,-1,33.63,0.0,1,0.0,13,4218.279999999999,SAT,,34.06,
144,25,25,61.29,0,300.0,-1,61.29,0.0,1,0.0,13,4279.569999999999,SAT,,62.092,
145,25,6,0.51,0,300.0,-1,0.51,0.0,1,0.0,13,4280.079999999999,SAT,,2.015,
146,25,1,1.54,0,300.0,-1,1.54,0.0,1,0.0,13,4281.619999999999,SAT,,2.018,
147,25,8,6.04,0,300.0,-1,6.04,0.0,1,0.0,13,4287.659999999999,SAT,,8.031,
148,25,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4287.659999999999,TIMEOUT,,303.267,
149,25,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4287.659999999999,TIMEOUT,,303.284,
150,25,16,223.66,0,300.0,-1,223.66,0.0,1,0.0,13,4511.319999999999,SAT,,224.177,
151,25,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4511.319999999999,TIMEOUT,,303.271,
152,25,3,2.72,0,300.0,-1,2.72,0.0,1,0.0,13,4514.039999999999,SAT,,4.02,
153,25,10,0.2,0,300.0,-1,0.2,0.0,1,0.0,13,4514.239999999999,SAT,,2.035,
154,25,11,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4514.239999999999,TIMEOUT,,303.279,
155,25,22,6.06,0,300.0,-1,6.06,0.0,1,0.0,13,4520.299999999999,SAT,,8.025,
156,25,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4520.299999999999,TIMEOUT,,303.273,
157,25,21,1.51,0,300.0,-1,1.51,0.0,1,0.0,13,4521.8099999999995,SAT,,2.037,
158,25,20,0.61,0,300.0,-1,0.61,0.0,1,0.0,13,4522.419999999999,SAT,,2.036,
159,25,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,13,4522.419999999999,TIMEOUT,,303.289,
160,26,3,2.64,0,4.538600601601601,-1,2.64,0.0,1,0.0,14,4525.0599999999995,SAT,,4.027,
161,26,20,0.54,0,2.123200249272585,-1,0.54,0.0,1,0.0,14,4525.599999999999,SAT,,2.036,
162,26,12,0.2,0,1.4212007153511048,-1,0.2,0.0,1,0.0,14,4525.799999999999,SAT,,2.037,
163,26,6,0.43,0,300.0,-1,0.43,0.0,1,0.0,14,4526.23,SAT,,2.034,
164,26,17,15.47,0,300.0,-1,15.47,0.0,1,0.0,14,4541.7,SAT,,16.046,
165,26,23,33.27,0,300.0,-1,33.27,0.0,1,0.0,14,4574.97,SAT,,34.06,
166,26,9,300.0,0,300.0,-1,0.0,0.0,0,0.0,14,4574.97,TIMEOUT,,303.277,
167,27,10,0.19,0,1.2626003551959992,-1,0.19,0.0,1,0.0,14,4575.16,SAT,,2.04,
168,27,19,0.47,0,20.596200589436293,-1,0.47,0.0,1,0.0,14,4575.63,SAT,,2.014,
169,27,17,15.47,0,19.985200416642428,-1,15.47,0.0,1,0.0,14,4591.1,SAT,,16.039,
170,28,16,234.99,0,291.76060060818793,-1,234.99,0.0,1,0.0,15,4826.09,SAT,,236.217,
171,29,8,6.18,0,8.854600292044879,-1,6.18,0.0,1,0.0,15,4832.27,SAT,,8.033,
172,30,10,0.19,0,1.2626003551959992,-1,0.19,0.0,1,0.0,16,4832.46,SAT,,2.013,
173,30,6,0.37,0,1.9022001404047013,-1,0.37,0.0,1,0.0,16,4832.83,SAT,,2.014,
174,30,12,0.15,0,1.4212007153511048,-1,0.15,0.0,1,0.0,16,4832.98,SAT,,2.039,
175,30,23,33.22,0,300.0,-1,33.22,0.0,1,0.0,16,4866.2,SAT,,34.058,
176,30,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,16,4866.2,TIMEOUT,,303.275,
177,30,17,15.37,0,300.0,-1,15.37,0.0,1,0.0,16,4881.57,SAT,,16.046,
178,30,13,300.0,0,300.0,-1,0.0,0.0,0,0.0,16,4881.57,TIMEOUT,,303.298,
179,31,17,15.21,0,19.956600077795983,-1,15.21,0.0,1,0.0,16,4896.78,SAT,,16.022,
180,32,4,90.59,0,121.83760014210941,-1,90.59,0.0,1,0.0,17,4987.37,SAT,,92.113,
181,32,7,300.0,0,300.0,-1,0.0,0.0,0,0.0,17,4987.37,TIMEOUT,,303.283,
182,32,15,300.0,0,300.0,-1,0.0,0.0,0,0.0,17,4987.37,TIMEOUT,,303.264,
183,32,26,300.0,0,300.0,-1,0.0,0.0,0,0.0,17,4987.37,TIMEOUT,,303.259,
184,32,21,1.34,0,11.37140032683611,-1,1.34,0.0,1,0.0,17,4988.71,SAT,,2.041,
185,32,20,0.68,0,9.629400622445345,-1,0.68,0.0,1,0.0,17,4989.39,SAT,,2.014,
186,32,5,3.7,0,8.74540018697381,-1,3.7,0.0,1,0.0,17,4993.09,SAT,,4.021,
187,32,23,34.4,0,300.0,-1,34.4,0.0,1,0.0,17,5027.49,SAT,,36.046,
